,Answer.startTimeList,seconds,speaker,video_id,youtube_url
112,Start Time|92.0532|110.5532|161.5532|330.1365|496.1365|941.3599|951.3599|996.3599|1053.3599|1201.8598|1222.8598|1528.453,1551.95,dental,rZzyfuRETGE.mp4,https://www.youtube.com/watch?v=rZzyfuRETGE
113,Start Time|118.9252|149.0367|212.5367|256.5367|345.0367|412.5366|479.0366|563.0366|649.5366|702.0366|920.0366|954.5366,979.23,dental,N96j0jOzwyQ.mp4,https://www.youtube.com/watch?v=N96j0jOzwyQ
114,Start Time|30.5|72|161.5|170.5|176|221|222.5|285|324|347.5|363|389|416.5|432.5|455.5|514.5|555|563.5|593.5|754|782|794|812.5|847|868.5|894|903.5|960.5|961|965|977|1028.5|1043|1075|1090.5|1224|1379|1416|1418|1421|1425.5|1426|1526,1558.18,dental,AAlwPSh_yzM.mp4,https://www.youtube.com/watch?v=AAlwPSh_yzM
115,Start Time|34.0573|52.0573|75.0573|97.0573|145.5573|171.5572|212.5572|314.6792|565.1792|702.6792|782.1792|830.6791|869.1791|937.6791|995.6791|1017.6791|1037.1791|1064.1791|1094.1791|1261.6790|1309.6790|1436.2112,1486.43,dental,QTOsfhPckYo.mp4,https://www.youtube.com/watch?v=QTOsfhPckYo
116,Start Time|41.4747|119.4747|240.9747|290.9746|339.9746|501.3691|575.8691|730.3691|806.8691|909.3691|966.8691|1039.3691|1118.3691|1169.3691|1553.3889,1588.32,dental,qwIbwnxbzLU.mp4,https://www.youtube.com/watch?v=qwIbwnxbzLU
117,Start Time|43.4922|225.3443|308.3443|394.2458|587.1038|739.3243|809.3242|844.8242|900.3241|917.8241|995.8016|1028.8016|1050.3016|1097.8016|1256.8016,1302.87,dental,mdE7H8maXcY.mp4,https://www.youtube.com/watch?v=mdE7H8maXcY
118,Start Time|5|89.9576|265.4575|301.4575|408.4575|621.9575|652.4575|705.9575|765.4575|861.9575|889.9575|1029.6257,1073.55,dental,Sr1nJJmi_CY.mp4,https://www.youtube.com/watch?v=Sr1nJJmi_CY
119,Start Time|67.9999|220.4540|381.4540|438.4540|473.4539|573.4539|769.5615|913.0615|972.5615|1130.5615|1293.2357|1353.7357|1448.2357,1492.28,dental,xdhp4L_w2hc.mp4,https://www.youtube.com/watch?v=xdhp4L_w2hc
120,Start Time|9.7224|29.2224|111.0152|189.5152|220.5152|358.0151|435.0151|629.0151|715.0151|750.0150|804.0150|812.5150|833.5150|910.5150|990.5150|1035.5150|1274.8374|1327.3374|1392.8374|1528.7879|1602.2879|1620.2878,1674.86,dental,Crfag75ztP4.mp4,https://www.youtube.com/watch?v=Crfag75ztP4
121,Start Time|35.6862|86.8277|186.9302|267.4302|297.9302|445.9301|556.4301|627.9301|667.9300|716.4299|830.6550|929.5739|932.0738|980.5738|1100.5738,1131.58,dental,YF4nuCNbHs8.mp4,https://www.youtube.com/watch?v=YF4nuCNbHs8
122,Start Time|14|53.5|171.5|186.5|266.5|269.5|328|335.5|469.5|478|550|554|655.5|675.5|823.5|827|901|904.5|963.5|973|1044.5|1048|1128.5|1140.5|1203.5|1206.5|1322.5|1324.5|1504|1506|1675.5|1717.5,1767.6,dental,Ca0GC0Ph43k.mp4,https://www.youtube.com/watch?v=Ca0GC0Ph43k
123,Start Time|19.2658|138.1953|187.6953|332.6953|426.6953|708.4440|774.4440|883.9440|912.9439|914.9439|921.4439|1054.4006|1143.2378|1220.7378|1312.4969,1357.37,dental,uLz-Ur_Drk4.mp4,https://www.youtube.com/watch?v=uLz-Ur_Drk4
124,Start Time|15.5|15.5|48|163.6090|230.6090|331.6090|497.1090|605.1090|665.1090|725.1090|806.1090|884.1090|1056.1090|1140.6090|1267.1089|1347.1089|1523.5249,1678.97,dental,WGrvg7ZuPEc.mp4,https://www.youtube.com/watch?v=WGrvg7ZuPEc
125,Start Time|12.0900|112.5900|154.0900|284.5900|374.5900|514.0900|567.0900|670.0900|740.0900|799.5900|954.1117|1008.6117|1112.1117,1167.04,dental,HGMWudXAnIE.mp4,https://www.youtube.com/watch?v=HGMWudXAnIE
126,Start Time|14.7048|37.7048|181.7048|207.2048|326.2047|389.0297|439.5297|460.0297|525.0297|618.5297|669.0297|746.3540|815.3540|894.8540|931.3540|1055.3540|1120.3540|1188.3540|1350.3540|1452.3539|1646.8539,1707.69,dental,QhvpsBma4ac.mp4,https://www.youtube.com/watch?v=QhvpsBma4ac
127,Start Time|32.3223|48.3223|95.8223|258.6495|273.6494|330.6494|379.6494|447.1494|500.6493|502.6492|549.6492|558.1492|640.6492|752.1492|800.1491|856.6491|867.1491|1053.8505|1091.3505|1186.1302|1290.4699|1420.4699|1500.4699|1540.4699|1598.4699,1643.51,dental,_e_B8rTl_rU.mp4,https://www.youtube.com/watch?v=_e_B8rTl_rU
128,Start Time|91.6765|169.1765|285.1764|344.6764|423.6764|477.1764|590.1764|687.1764|785.1764|792.6763|834.1763|925.6763|1006.6763|1070.1763|1125.6762|1130.1761|1137.6761|1142.6761|1250.4048|1297.4048|1433.9048|1581.1544,1627.6,dental,wtfyOlHGeJY.mp4,https://www.youtube.com/watch?v=wtfyOlHGeJY
129,Start Time|8.1620|51.1620|183.4562|230.4562|360.4562|424.9562|552.4562|650.2929|717.2929|768.2929|916.7929|968.7929|1106.7929|1172.2929|1253.7929|1384.2929|1534.7929,1567.16,dental,BAHu4lPXn64.mp4,https://www.youtube.com/watch?v=BAHu4lPXn64
130,Start Time|47.7059|76.2058|297.4871|361.4871|473.9870|566.4218|684.4217|824.3441|877.3441|910.8441,924.57,dental,Pm8s9aqs7Ug.mp4,https://www.youtube.com/watch?v=Pm8s9aqs7Ug
131,Start Time|15.5|93.4823|145.4224|219.9224|346.4224|453.4224|467.9223|474.4223|613.9223|807.4223|987.4222|1043.4222|1206.4222|1254.4222|1328.4222|1374.4222|1482.4222|1521.4222|1572.4222,1590.75,dental,mAKlXxrykbg.mp4,https://www.youtube.com/watch?v=mAKlXxrykbg
132,Start Time|38.4183|85.9183|188.2921|272.2921|328.2920|400.2920|462.7919|624.7919|773.6276|830.1276|940.1275|1026.6275|1075.6275|1101.1275|1116.6274|1130.1273|1142.1272|1148.6271|1166.6270|1205.6270,1223.62,dental,DqzfJTCAc4g.mp4,https://www.youtube.com/watch?v=DqzfJTCAc4g
133,Start Time|19.7317|156.7317|199.2317|258.2317|371.2317|462.7316|494.2316|530.7315|625.2315|677.2315|726.6018|796.1018|865.1018|898.1018|928.1018|1127.6018,1149.85,dental,YVlsHc5SvOs.mp4,https://www.youtube.com/watch?v=YVlsHc5SvOs
134,Start Time|3.5|19.5|550.4758|551.4758|750.8450|759.8450|807.3450|807.8450|814.3450|817.8450|819.3450|838.8450|915.3450|946.8449,960.94,dental,AjX4WcsGpTw.mp4,https://www.youtube.com/watch?v=AjX4WcsGpTw
135,Start Time|22.3649|45.8649|131.8649|247.3649|379.3648|448.3648|482.8648|579.8648|763.4839|889.9839|1048.9839|1153.9839|1211.9839,1256.13,dental,wMguKv63fWQ.mp4,https://www.youtube.com/watch?v=wMguKv63fWQ
136,Start Time|18.6962|32.6962|129.6962|261.5346|331.0346|392.5346|469.5346|502.5346|549.5346|594.0346|677.0346|766.5624|772.0623|788.5623|855.5623,909.85,dental,rrcQfnURiyI.mp4,https://www.youtube.com/watch?v=rrcQfnURiyI
137,Start Time|8.4503|39.9503|143.9007|260.9007|359.9007|587.3194|668.9369|760.9369|828.4369|977.4369|1061.9369|1115.9369|1204.9369|1279.4369|1367.9369|1512.9369|1682.4368,1768.04,dental,klcJZEHK_q8.mp4,https://www.youtube.com/watch?v=klcJZEHK_q8
138,Start Time|5.5037|60.5037|172.5037|297.5037|393.0037|452.0037|483.0037|612.0037|711.5037|754.8439|889.2951,921.35,dental,pfFrVkgguvo.mp4,https://www.youtube.com/watch?v=pfFrVkgguvo
139,Start Time|5.5|38.3877|88.3877|131.3877|308.3877|393.3361|444.2084|530.0996|701.5336|1168.9374|1270.9374,1303.2,dental,GpcYL0Aep38.mp4,https://www.youtube.com/watch?v=GpcYL0Aep38
140,Start Time|4|14.5|106|133.5|191.5|315.5|437.2085|667.1768|766.6768|1025.8845,1056.3,dental,rWB9PF77DL8.mp4,https://www.youtube.com/watch?v=rWB9PF77DL8
141,Start Time|4.5309|73.5309|295.5063|403.5063|585.0063|808.5063|965.5063|1191.8581,1223.37,dental,E4waBH2mT5E.mp4,https://www.youtube.com/watch?v=E4waBH2mT5E
142,Start Time|31.3851|148.3851|277.3850|290.8850|322.3850|409.8850|459.8850|702.8850|836.8807|869.3807|1143.3807|1256.3807|1309.8807|1453.3807,1482.01,dental,5PF3Ju25LNc.mp4,https://www.youtube.com/watch?v=5PF3Ju25LNc
143,Start Time|49.8864|119.8864|283.3864|339.3864|438.3864|553.3864|657.3864|809.7559|859.2558|864.2558|880.2558|1016.2558|1016.7557|1024.7557|1050.2556|1097.7556|1104.2555|1150.7555|1186.2555|1368.2555|1425.7555|1435.7554|1496.7554,1565.44,dental,U6XA28g9tEE.mp4,https://www.youtube.com/watch?v=U6XA28g9tEE
144,Start Time|27.1845|76.6845|107.6844|160.6844|223.1844|322.1844|448.6844|562.1844|619.6843|685.1843|758.6843|803.1842|835.6842|883.6842|955.6842|1019.6842|1050.1842|1143.1842,1222.28,dental,DYUnnxaogoI.mp4,https://www.youtube.com/watch?v=DYUnnxaogoI
145,Start Time|22.9942|181.1781|239.1781|297.1781|369.6781|638.1781|680.6781|755.1781|815.1780|892.1780|984.6780|1083.6780|1144.1780|1215.1780|1354.6780|1422.1780|1496.1780,1571.43,dental,LXyZBwIhHHs.mp4,https://www.youtube.com/watch?v=LXyZBwIhHHs
146,Start Time|57.8124|146.3124|222.8124|456.2916|549.2916|646.2916|721.2916|757.7916|778.7916|880.7916,1006.31,dental,7EsHL8Sacg0.mp4,https://www.youtube.com/watch?v=7EsHL8Sacg0
147,Start Time|57.4082|104.9082|203.9082|286.4082|337.9082|408.4082|499.4456|602.8236|682.5841|729.5841|773.1253|882.6253|990.3222|1047.7614,1066.91,dental,VZKBb_bb_uc.mp4,https://www.youtube.com/watch?v=VZKBb_bb_uc
148,Start Time|24|145|183.9999|273.9998|399.9998|516.9998|652.4998|736.9998|785.4998|920.9998|994.4998|1016.4997,1041.3,dental,C2ure3tZuZ4.mp4,https://www.youtube.com/watch?v=C2ure3tZuZ4
149,Start Time|20.5|110.9746|123.4745|138.4745|184.9745|204.4745|206.4744|346.4744|467.9744|530.9744|583.9743|714.9743|974.4743,988.31,dental,cdA7CnLGPxc.mp4,https://www.youtube.com/watch?v=cdA7CnLGPxc
150,Start Time|65.8401|198.1686|365.6686|603.4217|603.9217|607.9216|608.4216|609.9216|716.4099|863.4099|1080.9099|1175.9099|1247.9098|1310.4098|1355.4098|1402.9097|1472.4097|1525.9097,1556.04,dental,BgkDDtOztEQ.mp4,https://www.youtube.com/watch?v=BgkDDtOztEQ
151,Start Time|7.4550|52.4550|134.9550|201.9550|259.4550|403.9550|602.9550|713.9550|779.9550|864.9550|905.4550|977.4550|1110.4550|1175.4550|1208.9550|1361.9550|1495.4550,1531.71,dental,MGwlw0iIDRE.mp4,https://www.youtube.com/watch?v=MGwlw0iIDRE
152,Start Time|19.3056|164.3056|249.3056|382.3056|490.8056|587.8056|724.3055|825.8055|1004.3055|1076.8055,1090.85,dental,2No3_SGYWhk.mp4,https://www.youtube.com/watch?v=2No3_SGYWhk
153,Start Time|23.4826|189.9826|280.9826|319.9826|421.9826|565.4826|645.9826|777.4826|826.9826|879.9826|1005.9826|1040.9825|1059.4824|1087.9824|1146.9823|1186.4823|1198.9823|1308.9823|1359.4822|1493.4822|1555.4822|1716.4822|1743.9822,1766.97,dental,LMJLocFwrT4.mp4,https://www.youtube.com/watch?v=LMJLocFwrT4
154,Start Time|17.5479|47.0479|66.0479|83.0479|155.5479|310.6480|370.1479|467.6479|490.6479|581.6478|768.3576|894.3576,921.48,dental,ZVYFKRBK0Tc.mp4,https://www.youtube.com/watch?v=ZVYFKRBK0Tc
155,Start Time|36.3726|138.3726|223.7808|431.1779|555.1779|591.1779|672.6779|682.1779|704.6779|775.6779|817.1779|879.6779|941.1779|1058.1779|1109.6779|1127.6779|1173.6779|1255.1778,1292.82,dental,-wbvkvqQxtQ.mp4,https://www.youtube.com/watch?v=-wbvkvqQxtQ
156,Start Time|33.7465|133.2465|168.2465|276.0411|361.0411|478.5411|546.0411|631.0411|721.5411|789.5411|877.0411|947.5411|1009.0411|1076.0411|1122.5410,1152.57,dental,Ae4-HGCl2ro.mp4,https://www.youtube.com/watch?v=Ae4-HGCl2ro
157,Start Time|18.5|53.3957|148.3957|275.3957|359.8957|433.8957|474.8957|655.3956|745.3956|857.8956|899.3956|1064.3956|1180.3955|1238.8955|1332.8955|1416.1725|1507.6725,1541.5,dental,hgk8-2Fweb8.mp4,https://www.youtube.com/watch?v=hgk8-2Fweb8
158,Start Time|29.8578|54.3578|293.8578|388.3578|614.7159|886.7350|927.7350|928.1917|993.6917|1038.6917|1061.1917|1125.6917|1199.6917|1221.6916|1406.0886|1460.0886|1497.0886|1525.0886|1538.0885|1551.0885,1640.63,dental,vA0svVty9a0.mp4,https://www.youtube.com/watch?v=vA0svVty9a0
159,Start Time|17.6900|92.1900|235.8654|319.3653|403.3653|448.3653|645.3652|788.8652|836.3652|1007.8651|1092.8651|1204.3454,1268.25,dental,Vs84cKOX06M.mp4,https://www.youtube.com/watch?v=Vs84cKOX06M
160,Start Time|42.0099|132.5099|222.5099|269.0099|392.7475|526.2475|666.2474|737.7474|855.7474|922.2474|957.2474|1010.7474,1040.51,dental,lIKsYXHp0lU.mp4,https://www.youtube.com/watch?v=lIKsYXHp0lU
161,Start Time|29.4037|81.9037|114.4037|132.4037|147.9037|183.9037|208.9037|233.4036|257.4036|278.4036|299.4036|311.9035|343.9035|357.9035|516.8226|768.0640|985.5466|1091.0466|1225.9042|1304.4042|1417.4042,1448.93,dental,Xfx8D4v5L70.mp4,https://www.youtube.com/watch?v=Xfx8D4v5L70
162,Start Time|13.8995|83.3995|249.1037|320.2091|382.9049|528.3320|616.8320|764.8320|830.3320|882.8320|918.3320|1033.8320|1155.3319|1332.8318|1510.3318|1515.8317,1546.96,dental,Rj6QTrOG3hI.mp4,https://www.youtube.com/watch?v=Rj6QTrOG3hI
163,Start Time|14.0667|136.0667|263.5667|488.8692|573.8692|754.3692|833.8692|1013.3692|1097.3692|1299.3692|1450.3692,1481.41,dental,BxHmsb1Gnyg.mp4,https://www.youtube.com/watch?v=BxHmsb1Gnyg
164,Start Time|6.1662|42.1661|179.1660|252.1660|355.1659|431.1659|529.6658|608.1657|676.6657|777.0080|846.0080|957.5080|1009.0080|1077.5080|1142.0080|1251.0080|1485.4687,1521.37,dental,wDTtl31n1m4.mp4,https://www.youtube.com/watch?v=wDTtl31n1m4
165,Start Time|12.8545|84.8545|153.3545|241.3545|418.3545|535.8545|694.8545|765.8566|796.3566|888.3565|999.8565,1032.52,dental,GxHsvxywvtE.mp4,https://www.youtube.com/watch?v=GxHsvxywvtE
166,Start Time|10.5|126.9999|207.4998|293.4998|388.4998|427.4998|518.9998|569.9997|643.4997|788.5626|852.5625|958.5625,995.74,dental,UFsr49CdfJQ.mp4,https://www.youtube.com/watch?v=UFsr49CdfJQ
167,Start Time|63.9349|112.2957|169.2957|221.7957|267.2957|294.7956|329.2956|384.2956|404.2955|406.7955|416.7955|473.7955|583.7955|625.7955|649.2955|675.2955|676.7954|779.2954|813.7954|889.2954|953.2954|959.7953|965.7953|985.2953|1025.7953|1042.7953|1072.2953|1131.2953,1149.3,dental,3zcuZ6U7vQA.mp4,https://www.youtube.com/watch?v=3zcuZ6U7vQA
168,Start Time|7.1431|64.6431|211.6431|344.6431|436.6431|540.6431|625.1431|741.6431|826.6431|887.1430|965.1430|1046.6430|1105.6430|1216.1430|1317.1430|1409.1429|1526.6429,1569.95,dental,r6gbhR7JTMo.mp4,https://www.youtube.com/watch?v=r6gbhR7JTMo
169,Start Time|5.5|55|245.1361|375.1050|419.6050|461.1050|508.1049|534.6049|567.1049|597.6049|626.6049|752.1048|927.6048|942.6047|1020.6047|1077.1047|1166.1047|1227.6047,1242.71,dental,X1rF7Iv5Q_k.mp4,https://www.youtube.com/watch?v=X1rF7Iv5Q_k
170,Start Time|10.7260|26.2260|82.2260|121.2260|256.1869|405.0117|444.5117|506.0117|567.8389|912.3715|1012.3715|1069.8714|1117.3714|1176.3714|1250.3714|1535.9797|1551.4797,1583.46,dental,ZGge3rNtO60.mp4,https://www.youtube.com/watch?v=ZGge3rNtO60
171,Start Time|31.0418|61.5418|261.1308|362.9619|543.0738|649.5738|763.0738|781.0738|806.5738|837.0738|1027.5517|1140.0517|1221.0517|1262.5517|1293.5517|1346.0517|1350.0517,1389.09,dental,fc_bPRtp8Q0.mp4,https://www.youtube.com/watch?v=fc_bPRtp8Q0
172,Start Time|9.5313|43.0313|141.0312|216.5312|282.0311|330.5311|382.5311|651.9140|712.4139|791.9138|877.4138|923.4137,959.82,dental,jMx8Gu7QxpM.mp4,https://www.youtube.com/watch?v=jMx8Gu7QxpM
173,Start Time|5.8133|24.3132|105.4279|382.5117|445.5116|541.0941|621.9781|670.4780|725.9780|779.4779|844.8153|874.3153|959.1015|1045.1015|1230.6250|1359.6702|1559.0675|1676.0675,1717.23,dental,wV4jxJGeiMI.mp4,https://www.youtube.com/watch?v=wV4jxJGeiMI
174,Start Time|15.4627|100.9627|162.4627|207.9627|282.4627|448.9627|574.4627|709.4627|837.4627|1166.4626|1195.7809,1214.68,dental,aXxRSrIcGjU.mp4,https://www.youtube.com/watch?v=aXxRSrIcGjU
175,Start Time|25.4677|100.0046|150.0046|174.0045|197.5045|231.5045|301.5044|321.5044|484.5044|550.0044|641.0044|663.5043|708.5042|747.5042|882.0042|944.5042|999.5041|1058.0041|1083.5041|1149.0040|1231.5039|1342.7545|1368.2544|1448.2543|1526.2543|1569.7543|1625.7542|1669.7542,1733.09,anat-1,IIfeX44RI9k.mp4,https://www.youtube.com/watch?v=IIfeX44RI9k
176,Start Time|15.8825|100.0787|132.0787|158.0787|187.0787|209.0787|252.0787|330.5787|349.5787|376.5787|407.5787|419.0787|456.5787|492.5786|568.0786|586.0786|632.0785|678.0785|808.8457|833.8457|844.3457|872.8457|953.8457|964.3456|971.8456|993.8456|1078.6662|1116.1662|1131.1662|1168.6661|1183.6661|1307.1660|1355.1660|1417.1660|1444.1660|1482.1660|1519.1659|1544.1659,1601.43,anat-1,2U3DsK7BHVU.mp4,https://www.youtube.com/watch?v=2U3DsK7BHVU
177,Start Time|14.8054|54.3053|164.8053|204.3053|280.3053|367.8053|586.6343|708.1343|853.1343|967.6343|1139.1343|1179.1343|1251.6343|1543.2993|1652.2993,1664.92,psy-2,nTPBBAdTPwE.mp4,https://www.youtube.com/watch?v=nTPBBAdTPwE
178,Start Time|8.5|96.5|323|395.4999|473.9999|541.7851|624.2851|683.7851|843.2851|1012.2851|1181.7851|1303.2851|1352.7851|1390.7851|1570.9704,1585.78,psy-2,hmgVyFP9A9Y.mp4,https://www.youtube.com/watch?v=hmgVyFP9A9Y
179,Start Time|14.8393|70.8393|124.8393|166.3393|219.8392|272.3391|317.8391|392.3391|461.3391|492.3391|599.7363|666.0650|873.9047|952.9047|1043.4046|1102.4046,1112.65,psy-2,hOT3-eQ78ug.mp4,https://www.youtube.com/watch?v=hOT3-eQ78ug
180,Start Time|5.9763|94.9762|156.9762|227.4762|434.7685|563.6741|788.5746|945.4590|1046.9589|1163.8588|1207.8588|1262.8588,1278.0,psy-2,ao8hPGhVuNU.mp4,https://www.youtube.com/watch?v=ao8hPGhVuNU
181,Start Time|23.1144|73.6144|111.1144|140.1144|157.6143|208.1143|263.1143|359.6143|399.1143|423.6143|449.1143|543.1143|633.6143|654.1142|955.1142|1023.6142|1119.6141|1205.6141|1264.6141,1432.09,bio-4,X3wQCy5RIIw.mp4,https://www.youtube.com/watch?v=X3wQCy5RIIw
182,Start Time|26.0579|73.5579|163.5579|301.5579|368.0579|419.5579|452.0579|476.5578|587.0578|668.0577|789.5577|914.0577|979.5577|1024.5577|1106.0577|1136.0577|1202.0577|1284.0577|1379.5577|1453.5577|1471.5576|1510.0576|1603.5576|1661.5576,1705.09,bio-4,K9i7s33lM6Q.mp4,https://www.youtube.com/watch?v=K9i7s33lM6Q
183,Start Time|22.2164|38.7164|155.2164|273.2164|314.7164|470.7164|541.7164|562.2163|606.7163|703.2163|716.7162|721.2161|793.7161|855.2161|950.7161|1135.2161,1377.08,bio-4,gxU-MuBvekI.mp4,https://www.youtube.com/watch?v=gxU-MuBvekI
184,Start Time|8.8122|27.3121|73.3121|104.3121|187.3121|217.3121|274.8121|407.8121|491.8121|539.3120|560.3120|603.8119|672.3119|696.3119|720.3119|788.8119|863.8119|890.8119|988.3119|1054.8119|1118.8119,1191.09,bio-4,Xee8gmppUIw.mp4,https://www.youtube.com/watch?v=Xee8gmppUIw
185,Start Time|40.1751|158.6751|181.6751|275.1751|389.2294|433.2294|478.2294|679.5863|787.0863|911.9603,1004.52,psy-1,ofYlZqPttu0.mp4,https://www.youtube.com/watch?v=ofYlZqPttu0
186,Start Time|157.9194|235.9621|288.2513|340.0937|401.0739|420.5352|517.6844|685.9397|727.6906|845.2603|986.5051|1043.9242|1125.7084|1180.8932|1257.1552|1297.9513|1342.2342|1372.6495|1429.6378|1458.7271|1557.4101|1641.2299|1721.4173|1784.7524|1858.2935|1954.0697|1982.6862|2019.5012|2091.3010|2113.5108|2169.2803|2354.9628|2506.4806|2589.2987|2649.1620|2807.3902|2839.7554|2914.0648|2957.7394|2997.0014|3027.0809|3043.3660|3064.8749|3085.4261|3131.8408|3194.7549|3267.2780|3359.8355|3459.6556|3467.6633|3607.3088|3685.2844|3744.5125|3837.7584|3990.6669,4105.34,bio-1,2NgUY8f1pa8.mp4,https://www.youtube.com/watch?v=2NgUY8f1pa8
187,Start Time|116|207.5|299|368.5|429|536.5|605.5|666.5|753.5|861|921.5|1006.5|1131.5|1263.5|1324.5|1411|1476|1517|1570.5|1582.5|1603|1629.5|1688.5|1732|1781|1825|1878.4999|1954.4999|1998.4999|2031.4999|2116.9999|2164.9999|2201.4999|2228.9999|2307.4999|2350.9999|2406.9999|2416.9999|2442.9999|2484.4999|2575.4999|2720.9999|2773.4999|2845.4999|2870.9999|2909.9999|2970.9999|3029.9999|3079.9999|3100.4999|3150.4999|3258.4999|3289.4999|3386.9999|3457.4999|3523.4999|3655.9999|3690.9999|3775.9999|3838.4999|3918.9999|4276.4999,4439.68,bio-1,cqcTD1HBOfY.mp4,https://www.youtube.com/watch?v=cqcTD1HBOfY
188,Start Time|112.5|173.5|211|254|313|357|414|444|471|536|565|616.5|677.5|715.5|748.5|800.5|822|860.5|899.5|956|1040|1070|1121|1184.5|1228.5|1291|1343|1368.5|1449|1520|1575.5|1610.5|1678|1708.5|1728.5|1770.5|1782|1819.5|1848|1937|1965|2020|2089.5|2198|2247.5|2401.5|2498.5|2569.5|2722.5|2774|2784.5|2848.5|2898.5|2930|3043.5|3104|3195|3245|3308|3452.5|3491|3625|3775.5,3896.15,bio-1,aolwNMIJBQU.mp4,https://www.youtube.com/watch?v=aolwNMIJBQU
189,Start Time|196.3055|250.3054|339.3054|407.3054|461.8054|652.2890|710.2890|761.7890|852.7889|950.2852|1008.7852|1061.7852|1140.7852|1195.7851|1282.2851|1356.9665|1446.9665|1541.4665|1559.4665|1625.9665|1775.4665|1865.7863|1937.2863|1964.7863|2003.2863|2075.2863|2121.7863|2251.2863|2283.7863|2324.2863|2367.7863|2431.7863|2465.7863|2509.2863|2541.7863|2574.2863|2665.2863|2749.2863|2788.2863|2833.2863|2858.2863|2972.7863|3090.7863|3163.7863|3249.7863|3348.7863|3445.2863|3518.7863|3557.2863,3727.9,bio-1,TmjD5ChdNIA.mp4,https://www.youtube.com/watch?v=TmjD5ChdNIA
190,Start Time|193.6532|282.6532|426.9900|544.4968|616.3035|791.1277|888.1277|967.1709|1029.1709|1132.1709|1212.6709|1256.1709|1301.1709|1445.1709|1544.1709|1574.6709|1620.6709|1671.6709|1742.6110|1808.6110|1880.1110|1940.1110|1994.6110|2024.1110|2065.2517|2092.2517|2148.4917|2193.1940|2235.1940|2301.1940|2360.1940|2419.6940|2489.9231|2565.4231|2635.3888|2721.8888|2848.9256|2919.0104|3012.2449|3057.3365|3102.3365|3156.8365|3333.8365|3398.8365|3459.8365|3485.8365|3558.8365|3665.3365|3746.3365|3788.8365|4051.3365|4092.8365|4215.4246,4349.21,bio-1,XhfoIQzCECA.mp4,https://www.youtube.com/watch?v=XhfoIQzCECA
191,Start Time|7.6252|29|132.5|172.3719|218.5209|225.6740|264.0258|320.0771|472.8831|553.0303|805.4177|942.8705|1044.7823|1170.2444|1244.2069|1334.8327|1457.3580|1518.7355|1611.1874|1669.2391|1766.7201|1823.9366|1937.8177|1985.5352|2019.8046|2090.8082|2121.9554|2140.6013|2182.7758|2285.1454|2302.2422|2385.2449|2423.2449|2445.7459|2500.2218|2597.9242|2699.9624|2746.0563|2785.6065|2843.3965|2883.9431|2912.7054|2970.6917|3022.2194|3050.0735|3066.5787|3105.4663|3201.6736|3237.1941|3317.9824|3425.3771|3495.1114|3595.5869|3637.3820|3720.8720,3771.08,anat-1,AMwWMcncTmQ.mp4,https://www.youtube.com/watch?v=AMwWMcncTmQ
192,Start Time|27.5|178.5|309.5|458.5|669.5|670.5|738|878|928.5|965.5|1025.5|1083|1184|1229.5|1311|1355|1571.5|1740.5|1845.5|1916|2015|2058.5|2089.5|2188.5|2252.5|2315|2316|2387.5|2433.5|2486.5|2555.5|2598.5|2661|2689.5|2730|2756.5|2840|2961.5|3027|3042.5|3084|3185|3258.5|3349|3436.5|3477|3571|3617.5,3630.35,anat-1,C7cDbkQ4KQs.mp4,https://www.youtube.com/watch?v=C7cDbkQ4KQs
193,Start Time|34.6345|172.8143|372.4801|408.8358|540.6162|670.6417|767.6717|799.6600|915.4290|960.9334|997.1781|1031.8956|1041.3937|1151.5828|1235.6291|1289.6898|1373.6502|1409.4470|1472.6337|1481.6163|1511.7311|1623.2534|1794.8679|1920.4819|2011.5358|2068.3363|2117.4052|2155.3621|2168.7298|2200.9570|2227.2025|2252.3476|2279.3145|2280.8145|2285.6258|2294.4625|2294.9625|2295.4625|2295.9625|2297.4625|2444.3303|2461.0738|2509.4128|2510.9128|2547.8833|2691.2533|2704.7857|2734.9463|2763.0267|2811.5010|2942.4321|3047.5591|3100.1727|3145.2881|3292.0634|3426.3799|3604.2797|3690.4769|3737.8248|3812.5615|3935.5059|4015.6052|4114.5698|4163.9039|4195.8893,4273.98,anat-1,3p1-xzfdJCA.mp4,https://www.youtube.com/watch?v=3p1-xzfdJCA
194,Start Time|5.5|44|115|236|356|450|542|568|725|739.5|807|873.5|908|964|1031.5|1102.5|1181.5|1210.5|1256|1285.5|1310.5|1384.5|1420.5|1455|1467|1511.5|1542.5|1573|1677|1700|1760|1803.5|1816|1891|1934.5|1958|2010|2039.5|2206|2306|2356|2516|2518|2520|2539.5|2575|2601|2670.5|2740|2824.5|2937.5|2982.5|2995|3052|3094.5|3119|3157.5|3210.5|3443|3444.5|3445|3446.5|3543.5|3629|3783|3785|3785.5|3787.5|3788|3790|3828|3958|3993.5|4006.5|4008|4038|4072.5|4131|4160.5|4193.5|4231.5,4273.190000000000,anat-1,EQQLej9EoTY.mp4,https://www.youtube.com/watch?v=EQQLej9EoTY
